Class,SaleDate,saleCount
1001,2015-04-01,10.0207910538
1001,2015-04-02,6.43510723114
1001,2015-04-03,4.90052509308
1001,2015-04-04,2.63838458061
1001,2015-04-05,2.57746839523
1001,2015-04-06,4.02362442017
1001,2015-04-07,4.84168291092
1001,2015-04-08,7.54908275604
1001,2015-04-09,4.68364572525
1001,2015-04-10,4.49910163879
1001,2015-04-11,3.58547329903
1001,2015-04-12,3.67750024796
1001,2015-04-13,5.14956474304
1001,2015-04-14,4.9740486145
1001,2015-04-15,7.20079278946
1001,2015-04-16,4.50289106369
1001,2015-04-17,4.53682565689
1001,2015-04-18,3.95219779015
1001,2015-04-19,4.61536312103
1001,2015-04-20,5.17008590698
1001,2015-04-21,5.25252866745
1001,2015-04-22,6.92912197113
1001,2015-04-23,4.40072345734
1001,2015-04-24,4.43291091919
1001,2015-04-25,3.95219779015
1001,2015-04-26,4.81151151657
1002,2015-04-01,0.30490219593
1002,2015-04-02,0.271837353706
1002,2015-04-03,0.22839769721
1002,2015-04-04,0.0833863914013
1002,2015-04-05,0.0957634150982
1002,2015-04-06,0.140959620476
1002,2015-04-07,0.162622272968
1002,2015-04-08,0.159089237452
1002,2015-04-09,0.137172669172
1002,2015-04-10,0.132968902588
1002,2015-04-11,0.128536164761
1002,2015-04-12,0.120605707169
1002,2015-04-13,0.192887067795
1002,2015-04-14,0.180435121059
1002,2015-04-15,0.159089237452
1002,2015-04-16,0.141332864761
1002,2015-04-17,0.136267513037
1002,2015-04-18,0.150830924511
1002,2015-04-19,0.12924221158
1002,2015-04-20,0.192887067795
1002,2015-04-21,0.180435121059
1002,2015-04-22,0.159089237452
1002,2015-04-23,0.141332864761
1002,2015-04-24,0.127631008625
1002,2015-04-25,0.147591799498
1002,2015-04-26,0.126003056765
1004,2015-04-01,0.867080330849
1004,2015-04-02,0.771808028221
1004,2015-04-03,0.504224300385
1004,2015-04-04,0.248758137226
1004,2015-04-05,0.0
1004,2015-04-06,0.276849120855
1004,2015-04-07,0.549534320831
1004,2015-04-08,0.389348983765
1004,2015-04-09,0.640036225319
1004,2015-04-10,0.544489443302
1004,2015-04-11,0.532000601292
1004,2015-04-12,0.603289783001
1004,2015-04-13,0.75743407011
1004,2015-04-14,0.872362017632
1004,2015-04-15,0.596972286701
1004,2015-04-16,0.582714617252
1004,2015-04-17,0.539211690426
1004,2015-04-18,0.704056501389
1004,2015-04-19,0.560431063175
1004,2015-04-20,0.804428458214
1004,2015-04-21,0.936410307884
1004,2015-04-22,0.36285763979
1004,2015-04-23,0.613015472889
1004,2015-04-24,0.604907691479
1004,2015-04-25,0.53094547987
1004,2015-04-26,0.607543885708
1005,2015-04-01,0.282291054726
1005,2015-04-02,0.223683744669
1005,2015-04-03,0.228541851044
1005,2015-04-04,0.113466620445
1005,2015-04-05,0.0934979617596
1005,2015-04-06,0.137291461229
1005,2015-04-07,0.144702225924
1005,2015-04-08,0.145096004009
1005,2015-04-09,0.124720782042
1005,2015-04-10,0.119655430317
1005,2015-04-11,0.124720782042
1005,2015-04-12,0.11679032445
1005,2015-04-13,0.142334520817
1005,2015-04-14,0.149359822273
1005,2015-04-15,0.145096004009
1005,2015-04-16,0.120244473219
1005,2015-04-17,0.123815625906
1005,2015-04-18,0.128880977631
1005,2015-04-19,0.11679032445
1005,2015-04-20,0.136740744114
1005,2015-04-21,0.14376604557
1005,2015-04-22,0.145096004009
1005,2015-04-23,0.128880977631
1005,2015-04-24,0.123815625906
1005,2015-04-25,0.128880977631
1005,2015-04-26,0.11679032445
1006,2015-04-01,0.142124176025
1006,2015-04-02,0.140477567911
1006,2015-04-03,0.137238413095
1006,2015-04-04,0.0354398190975
1006,2015-04-05,0.0317996442318
1006,2015-04-06,0.0561209619045
1006,2015-04-07,0.0710683465004
1006,2015-04-08,0.0494452416897
1006,2015-04-09,0.101700991392
1006,2015-04-10,0.0531254410744
1006,2015-04-11,0.0582613050938
1006,2015-04-12,0.0494098067284
1006,2015-04-13,0.0606111586094
1006,2015-04-14,0.0625071227551
1006,2015-04-15,0.0548425912857
1006,2015-04-16,0.0615004599094
1006,2015-04-17,0.053835183382
1006,2015-04-18,0.0614299476147
1006,2015-04-19,0.0461706519127
1006,2015-04-20,0.0606111586094
1006,2015-04-21,0.0487785637379
1006,2015-04-22,0.0580817461014
1006,2015-04-23,0.0582613050938
1006,2015-04-24,0.053835183382
1006,2015-04-25,0.058190792799
1006,2015-04-26,0.0461706519127
1007,2015-04-01,0.0857894420624
1007,2015-04-02,0.0836601555347
1007,2015-04-03,0.0836601555347
1007,2015-04-04,0.0
1007,2015-04-05,0.0
1007,2015-04-06,0.00489163398743
1007,2015-04-07,0.0168315172195
1007,2015-04-08,0.00120943784714
1007,2015-04-09,0.00706052780151
1007,2015-04-10,0.00160965323448
1007,2015-04-11,0.00217863917351
1007,2015-04-12,0.0
1007,2015-04-13,0.0106715857983
1007,2015-04-14,0.0151674449444
1007,2015-04-15,0.00120943784714
1007,2015-04-16,0.00414556264877
1007,2015-04-17,0.0
1007,2015-04-18,0.0564600527287
1007,2015-04-19,0.0
1007,2015-04-20,0.00665393471718
1007,2015-04-21,0.00823482871056
1007,2015-04-22,0.00412449240685
1007,2015-04-23,0.00414556264877
1007,2015-04-24,0.0
1007,2015-04-25,0.00470805168152
1007,2015-04-26,0.0
1099,2015-04-01,0.12718218565
1099,2015-04-02,0.122051388025
1099,2015-04-03,0.122051388025
1099,2015-04-04,0.0177041888237
1099,2015-04-05,0.0
1099,2015-04-06,0.0
1099,2015-04-07,0.0479806661606
1099,2015-04-08,0.0425260961056
1099,2015-04-09,0.0466208457947
1099,2015-04-10,0.0391330420971
1099,2015-04-11,0.0412593185902
1099,2015-04-12,0.0291686654091
1099,2015-04-13,0.0489109754562
1099,2015-04-14,0.0508069396019
1099,2015-04-15,0.0389795303345
1099,2015-04-16,0.0430742800236
1099,2015-04-17,0.0354090034962
1099,2015-04-18,0.0429091155529
1099,2015-04-19,0.0308889746666
1099,2015-04-20,0.0512629151344
1099,2015-04-21,0.0508069396019
1099,2015-04-22,0.0389795303345
1099,2015-04-23,0.0430742800236
1099,2015-04-24,0.0354090034962
1099,2015-04-25,0.0429091155529
1099,2015-04-26,0.0308889746666
1101,2015-04-01,0.297733873129
1101,2015-04-02,0.10167914629
1101,2015-04-03,0.091604411602
1101,2015-04-04,0.115276634693
1101,2015-04-05,0.0903870463371
1101,2015-04-06,0.470636188984
1101,2015-04-07,0.445030421019
1101,2015-04-08,0.459914028645
1101,2015-04-09,0.381297618151
1101,2015-04-10,0.367259204388
1101,2015-04-11,0.326673209667
1101,2015-04-12,0.345459669828
1101,2015-04-13,0.42089137435
1101,2015-04-14,0.432035923004
1101,2015-04-15,0.441194295883
1101,2015-04-16,0.338438808918
1101,2015-04-17,0.335773974657
1101,2015-04-18,0.325387239456
1101,2015-04-19,0.348539501429
1101,2015-04-20,0.435437172651
1101,2015-04-21,0.430371820927
1101,2015-04-22,0.441194295883
1101,2015-04-23,0.338438808918
1101,2015-04-24,0.348539501429
1101,2015-04-25,0.325387239456
1101,2015-04-26,0.348539501429
1102,2015-04-01,0.34256786108
1102,2015-04-02,0.0
1102,2015-04-03,0.0
1102,2015-04-04,0.0
1102,2015-04-05,0.0
1102,2015-04-06,0.0316415727139
1102,2015-04-07,0.0175699591637
1102,2015-04-08,0.246114611626
1102,2015-04-09,0.288872689009
1102,2015-04-10,0.27529206872
1102,2015-04-11,0.248105317354
1102,2015-04-12,0.268289804459
1102,2015-04-13,0.365939557552
1102,2015-04-14,0.351641654968
1102,2015-04-15,0.215814769268
1102,2015-04-16,0.296855837107
1102,2015-04-17,0.269166946411
1102,2015-04-18,0.281702816486
1102,2015-04-19,0.281932473183
1102,2015-04-20,0.37697917223
1102,2015-04-21,0.365762114525
1102,2015-04-22,0.21123290062
1102,2015-04-23,0.305492341518
1102,2015-04-24,0.278693318367
1102,2015-04-25,0.281702816486
1102,2015-04-26,0.273295968771
1103,2015-04-01,0.193722128868
1103,2015-04-02,0.1891015172
1103,2015-04-03,0.175657451153
1103,2015-04-04,0.0783708691597
1103,2015-04-05,0.0435451567173
1103,2015-04-06,0.118396788836
1103,2015-04-07,0.0992294549942
1103,2015-04-08,0.123262315989
1103,2015-04-09,0.112163364887
1103,2015-04-10,0.0982989668846
1103,2015-04-11,0.0639221668243
1103,2015-04-12,0.0884802341461
1103,2015-04-13,0.123620867729
1103,2015-04-14,0.109591066837
1103,2015-04-15,0.097356826067
1103,2015-04-16,0.106766015291
1103,2015-04-17,0.0887573063374
1103,2015-04-18,0.100072711706
1103,2015-04-19,0.099220007658
1103,2015-04-20,0.110318958759
1103,2015-04-21,0.135731160641
1103,2015-04-22,0.097356826067
1103,2015-04-23,0.115402519703
1103,2015-04-24,0.102459162474
1103,2015-04-25,0.100072711706
1103,2015-04-26,0.102459162474
1104,2015-04-01,0.0924935340881
1104,2015-04-02,0.0984416604042
1104,2015-04-03,0.0949355363846
1104,2015-04-04,0.0
1104,2015-04-05,0.0
1104,2015-04-06,0.0236550569534
1104,2015-04-07,0.0104682445526
1104,2015-04-08,0.0187945067883
1104,2015-04-09,0.0222132205963
1104,2015-04-10,0.00926986336708
1104,2015-04-11,0.0
1104,2015-04-12,0.0
1104,2015-04-13,0.0277895629406
1104,2015-04-14,0.0138695240021
1104,2015-04-15,0.00487446784973
1104,2015-04-16,0.0246082246304
1104,2015-04-17,0.00420451164246
1104,2015-04-18,0.0101225674152
1104,2015-04-19,0.00926986336708
1104,2015-04-20,0.00585114955902
1104,2015-04-21,0.0
1104,2015-04-22,0.00487446784973
1104,2015-04-23,0.0222132205963
1104,2015-04-24,0.00926986336708
1104,2015-04-25,0.0101225674152
1104,2015-04-26,0.00926986336708
1201,2015-04-01,86.0336608887
1201,2015-04-02,72.5243606567
1201,2015-04-03,69.2919464111
1201,2015-04-04,75.5049209595
