Class,SaleDate,saleCount,Coupon,holidayCluster,disHoliday,month,dayOfWeek,dayOfYear,weekOfYear,parClass,cumType,parCumType,hotIndex,parHotIndex,wkDaySaleCount_median,wkDaySaleCount_mean,wkDaySaleCount_max,wkDaySaleCount_min,holDaySaleCount_median,holDaySaleCount_mean,holDaySaleCount_max,holDaySaleCount_min,wkHolRatio,bonusRatio,bonusHolRatio,bonusNotHolRatio,bonusWeekProb
1001,2015-04-22,0,0.0,1,0.0,4,2,112,17,10,126.51,112.74,0.01115,0.14316,7,8.89830508475,35,0,4,4.64516129032,15,0,3.62068965517,0.0,0.0,0.0,0.0
1001,2015-04-23,0,0.0,1,0.0,4,3,113,17,10,126.51,112.74,0.02318,0.10805,7,8.89830508475,35,0,4,4.64516129032,15,0,3.62068965517,0.0,0.0,0.0,0.0
1001,2015-04-24,0,0.0,1,0.0,4,4,114,17,10,126.51,112.74,0.02331,0.14316,7,8.89830508475,35,0,4,4.64516129032,15,0,3.62068965517,0.0,0.0,0.0,0.0
1001,2015-04-25,0,0.0,2,0.0,4,5,115,17,10,126.51,112.74,0.00324,0.07125,7,8.89830508475,35,0,4,4.64516129032,15,0,3.62068965517,0.0,0.0,0.0,0.0
1001,2015-04-26,0,0.0,2,0.0,4,6,116,17,10,126.51,112.74,0.228,0.3277,7,8.89830508475,35,0,4,4.64516129032,15,0,3.62068965517,0.0,0.0,0.0,0.0
1001,2015-04-27,0,0.0,1,0.0,4,0,117,18,10,126.51,112.74,0.228,0.3277,7,8.89830508475,35,0,4,4.64516129032,15,0,3.62068965517,0.0,0.0,0.0,0.0
1001,2015-04-28,0,0.0,1,0.6,4,1,118,18,10,126.51,112.74,0.01034,0.14316,7,8.89830508475,35,0,4,4.64516129032,15,0,3.62068965517,0.0,0.0,0.0,0.0
1002,2015-04-22,0,0.0,1,0.0,4,2,112,17,10,4.16,112.74,0.02318,0.10805,0,0.271186440678,2,0,0,0.193548387097,2,0,2.28571428571,0.0,0.0,0.0,0.0
1002,2015-04-23,0,0.0,1,0.0,4,3,113,17,10,4.16,112.74,0.00592,0.01508,0,0.271186440678,2,0,0,0.193548387097,2,0,2.28571428571,0.0,0.0,0.0,0.0
1002,2015-04-24,0,0.0,1,0.0,4,4,114,17,10,4.16,112.74,0.00218,0.00698,0,0.271186440678,2,0,0,0.193548387097,2,0,2.28571428571,0.0,0.0,0.0,0.0
1002,2015-04-25,0,0.0,2,0.0,4,5,115,17,10,4.16,112.74,0.228,0.3277,0,0.271186440678,2,0,0,0.193548387097,2,0,2.28571428571,0.0,0.0,0.0,0.0
1002,2015-04-26,0,0.0,2,0.0,4,6,116,17,10,4.16,112.74,0.03761,0.20831,0,0.271186440678,2,0,0,0.193548387097,2,0,2.28571428571,0.0,0.0,0.0,0.0
1002,2015-04-27,0,0.0,1,0.0,4,0,117,18,10,4.16,112.74,0.228,0.3277,0,0.271186440678,2,0,0,0.193548387097,2,0,2.28571428571,0.0,0.0,0.0,0.0
1002,2015-04-28,0,0.0,1,0.6,4,1,118,18,10,4.16,112.74,0.07356,0.3277,0,0.271186440678,2,0,0,0.193548387097,2,0,2.28571428571,0.0,0.0,0.0,0.0
1004,2015-04-22,0,0.0,1,0.0,4,2,112,17,10,28.93,112.74,0.228,0.3277,1,1.91525423729,9,0,1,1.29032258065,4,0,2.75609756098,0.0,0.0,0.0,0.0
1004,2015-04-23,0,0.0,1,0.0,4,3,113,17,10,28.93,112.74,0.01352,0.20831,1,1.91525423729,9,0,1,1.29032258065,4,0,2.75609756098,0.0,0.0,0.0,0.0
1004,2015-04-24,0,0.0,1,0.0,4,4,114,17,10,28.93,112.74,0.00159,0.00374,1,1.91525423729,9,0,1,1.29032258065,4,0,2.75609756098,0.0,0.0,0.0,0.0
1004,2015-04-25,0,0.0,2,0.0,4,5,115,17,10,28.93,112.74,0.07356,0.3277,1,1.91525423729,9,0,1,1.29032258065,4,0,2.75609756098,0.0,0.0,0.0,0.0
1004,2015-04-26,0,0.0,2,0.0,4,6,116,17,10,28.93,112.74,0.07356,0.3277,1,1.91525423729,9,0,1,1.29032258065,4,0,2.75609756098,0.0,0.0,0.0,0.0
1004,2015-04-27,0,0.0,1,0.0,4,0,117,18,10,28.93,112.74,0.07356,0.3277,1,1.91525423729,9,0,1,1.29032258065,4,0,2.75609756098,0.0,0.0,0.0,0.0
1004,2015-04-28,0,0.0,1,0.6,4,1,118,18,10,28.93,112.74,0.00227,0.01994,1,1.91525423729,9,0,1,1.29032258065,4,0,2.75609756098,0.0,0.0,0.0,0.0
1005,2015-04-22,0,0.0,1,0.0,4,2,112,17,10,4.35,112.74,0.00561,0.14316,0,0.305084745763,4,0,0,0.161290322581,2,0,3.0,0.0,0.0,0.0,0.0
1005,2015-04-23,0,0.0,1,0.0,4,3,113,17,10,4.35,112.74,0.02231,0.07125,0,0.305084745763,4,0,0,0.161290322581,2,0,3.0,0.0,0.0,0.0,0.0
1005,2015-04-24,0,0.0,1,0.0,4,4,114,17,10,4.35,112.74,0.03761,0.20831,0,0.305084745763,4,0,0,0.161290322581,2,0,3.0,0.0,0.0,0.0,0.0
1005,2015-04-25,0,0.0,2,0.0,4,5,115,17,10,4.35,112.74,0.07356,0.3277,0,0.305084745763,4,0,0,0.161290322581,2,0,3.0,0.0,0.0,0.0,0.0
1005,2015-04-26,0,0.0,2,0.0,4,6,116,17,10,4.35,112.74,0.0367,0.20831,0,0.305084745763,4,0,0,0.161290322581,2,0,3.0,0.0,0.0,0.0,0.0
1005,2015-04-27,0,0.0,1,0.0,4,0,117,18,10,4.35,112.74,0.0076,0.07125,0,0.305084745763,4,0,0,0.161290322581,2,0,3.0,0.0,0.0,0.0,0.0
1005,2015-04-28,0,0.0,1,0.6,4,1,118,18,10,4.35,112.74,0.228,0.3277,0,0.305084745763,4,0,0,0.161290322581,2,0,3.0,0.0,0.0,0.0,0.0
1006,2015-04-22,0,0.0,1,0.0,4,2,112,17,10,1.8,112.74,0.01732,0.20831,0,0.0847457627119,1,0,0,0.161290322581,1,0,0.833333333333,0.0,0.0,0.0,0.0
1006,2015-04-23,0,0.0,1,0.0,4,3,113,17,10,1.8,112.74,0.07356,0.3277,0,0.0847457627119,1,0,0,0.161290322581,1,0,0.833333333333,0.0,0.0,0.0,0.0
1006,2015-04-24,0,0.0,1,0.0,4,4,114,17,10,1.8,112.74,0.00592,0.01508,0,0.0847457627119,1,0,0,0.161290322581,1,0,0.833333333333,0.0,0.0,0.0,0.0
1006,2015-04-25,0,0.0,2,0.0,4,5,115,17,10,1.8,112.74,0.03761,0.20831,0,0.0847457627119,1,0,0,0.161290322581,1,0,0.833333333333,0.0,0.0,0.0,0.0
1006,2015-04-26,0,0.0,2,0.0,4,6,116,17,10,1.8,112.74,0.03761,0.20831,0,0.0847457627119,1,0,0,0.161290322581,1,0,0.833333333333,0.0,0.0,0.0,0.0
1006,2015-04-27,0,0.0,1,0.0,4,0,117,18,10,1.8,112.74,0.228,0.3277,0,0.0847457627119,1,0,0,0.161290322581,1,0,0.833333333333,0.0,0.0,0.0,0.0
1006,2015-04-28,0,0.0,1,0.6,4,1,118,18,10,1.8,112.74,0.03514,0.20831,0,0.0847457627119,1,0,0,0.161290322581,1,0,0.833333333333,0.0,0.0,0.0,0.0
1007,2015-04-22,0,0.0,1,0.0,4,2,112,17,10,0.76,112.74,0.01471,0.07125,0,0.0677966101695,2,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0
1007,2015-04-23,0,0.0,1,0.0,4,3,113,17,10,0.76,112.74,0.228,0.3277,0,0.0677966101695,2,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0
1007,2015-04-24,0,0.0,1,0.0,4,4,114,17,10,0.76,112.74,0.01034,0.14316,0,0.0677966101695,2,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0
1007,2015-04-25,0,0.0,2,0.0,4,5,115,17,10,0.76,112.74,0.03761,0.20831,0,0.0677966101695,2,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0
1007,2015-04-26,0,0.0,2,0.0,4,6,116,17,10,0.76,112.74,0.07356,0.3277,0,0.0677966101695,2,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0
1007,2015-04-27,0,0.0,1,0.0,4,0,117,18,10,0.76,112.74,0.02231,0.07125,0,0.0677966101695,2,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0
1007,2015-04-28,0,0.0,1,0.6,4,1,118,18,10,0.76,112.74,0.01016,0.01994,0,0.0677966101695,2,0,0,0.0,0,0,4.0,0.0,0.0,0.0,0.0
1099,2015-04-22,0,0.0,1,0.0,4,2,112,17,10,1.7,112.74,0.01751,0.14316,0,0.135593220339,2,0,0,0.0322580645161,1,0,4.0,0.0,0.0,0.0,0.0
1099,2015-04-23,0,0.0,1,0.0,4,3,113,17,10,1.7,112.74,0.07356,0.3277,0,0.135593220339,2,0,0,0.0322580645161,1,0,4.0,0.0,0.0,0.0,0.0
1099,2015-04-24,0,0.0,1,0.0,4,4,114,17,10,1.7,112.74,0.00586,0.20831,0,0.135593220339,2,0,0,0.0322580645161,1,0,4.0,0.0,0.0,0.0,0.0
1099,2015-04-25,0,0.0,2,0.0,4,5,115,17,10,1.7,112.74,0.02714,0.20831,0,0.135593220339,2,0,0,0.0322580645161,1,0,4.0,0.0,0.0,0.0,0.0
